날짜,시간,PM10,PM25,오존,이산화질소,일산화탄소,아황산가스
2023-03-20,21,63,23,0.061,0.013,0.4,0.003
2023-03-20,22,62,21,0.061,0.012,0.4,0.003
2023-03-20,23,56,19,0.062,0.010,0.4,0.003
2023-03-20,24,54,20,0.060,0.010,0.4,0.003
2023-03-21,1,54,23,0.053,0.012,0.4,0.004
2023-03-21,2,51,24,0.052,0.010,0.4,0.004
2023-03-21,3,52,23,0.052,0.007,0.4,0.003
2023-03-21,4,51,22,0.041,0.011,0.5,0.003
2023-03-21,5,51,26,0.037,0.013,0.5,0.003
2023-03-21,6,59,33,0.037,0.011,0.5,0.003
2023-03-21,7,54,30,0.033,0.017,0.5,0.003
2023-03-21,8,56,28,0.009,0.032,0.5,0.003
2023-03-21,9,77,40,0.015,0.032,0.6,0.004
2023-03-21,10,80,,0.031,0.027,0.6,0.004
2023-03-21,11,79,,0.050,0.018,0.5,0.004
2023-03-21,12,76,,0.069,0.008,0.4,0.004
2023-03-21,13,65,,0.075,0.007,0.4,0.004
2023-03-21,14,70,,0.074,0.005,0.4,0.003
2023-03-21,15,59,,0.075,0.004,0.4,0.003
2023-03-21,16,56,,0.077,0.006,0.4,0.003
2023-03-21,17,58,,0.080,0.009,0.5,0.004
2023-03-21,18,69,28,0.080,0.013,0.5,0.005
2023-03-21,19,69,26,0.069,0.015,0.7,0.006
2023-03-21,20,66,33,0.064,0.013,0.7,0.006
2023-03-21,21,63,26,0.067,0.010,0.5,0.004
2023-03-21,22,65,25,0.064,0.007,0.5,0.004
2023-03-21,23,54,22,0.057,0.007,0.4,0.004
2023-03-21,24,50,28,0.056,0.006,0.4,0.004
2023-03-22,1,47,22,0.054,0.005,0.4,0.004
2023-03-22,2,47,25,0.037,0.010,0.4,0.003
2023-03-22,3,48,30,0.029,0.012,0.5,0.003
2023-03-22,4,55,31,0.025,0.014,0.5,0.003
2023-03-22,5,53,28,0.019,0.015,0.5,0.002
2023-03-22,6,55,34,0.010,0.021,0.5,0.002
2023-03-22,7,55,38,0.008,0.020,0.5,0.002
2023-03-22,8,58,31,0.006,0.020,0.6,0.003
2023-03-22,9,75,38,0.007,0.023,0.5,0.003
2023-03-22,10,83,40,0.010,0.026,0.6,0.004
2023-03-22,11,85,52,0.016,0.025,0.5,0.004
2023-03-22,12,90,55,0.038,0.011,0.4,0.004
2023-03-22,13,45,27,0.050,0.006,0.4,0.004
2023-03-22,14,31,18,0.057,0.005,0.3,0.003
2023-03-22,15,27,13,0.057,0.006,0.3,0.003
2023-03-22,16,25,18,0.055,0.007,0.4,0.003
2023-03-22,17,27,20,0.051,0.010,0.4,0.004
2023-03-22,18,32,23,0.048,0.011,0.5,0.004
2023-03-22,19,30,17,0.043,0.014,0.5,0.005
2023-03-22,20,32,16,0.042,0.013,0.5,0.005
2023-03-22,21,34,19,0.041,0.012,0.5,0.005
2023-03-22,22,36,24,0.035,0.012,0.6,0.004
2023-03-22,23,40,24,0.032,0.011,0.6,0.004
2023-03-22,24,46,27,0.034,0.009,0.5,0.003
2023-03-23,1,39,29,0.033,0.009,0.5,0.003
2023-03-23,2,43,32,0.036,0.007,0.4,0.003
2023-03-23,3,37,31,0.040,0.005,0.4,0.003
2023-03-23,4,23,22,0.041,0.004,0.4,0.003
2023-03-23,5,25,19,0.038,0.004,0.4,0.003
2023-03-23,6,23,15,0.035,0.005,0.4,0.003
2023-03-23,7,20,12,0.033,0.006,0.5,0.003
2023-03-23,8,18,14,0.036,0.005,0.4,0.003
2023-03-23,9,10,9,0.036,0.006,0.4,0.003
2023-03-23,10,12,5,0.037,0.006,0.3,0.003
2023-03-23,11,9,2,0.035,0.007,0.4,0.003
2023-03-23,12,7,1,0.037,0.009,0.4,0.003
2023-03-23,13,10,5,0.042,0.008,0.5,0.003
2023-03-23,14,11,5,0.039,0.011,0.5,0.003
2023-03-23,15,11,6,0.039,0.010,0.4,0.003
2023-03-23,16,13,6,0.041,0.008,0.4,0.003
2023-03-23,17,9,4,0.038,0.010,0.4,0.003
2023-03-23,18,13,6,0.035,0.012,0.4,0.003
2023-03-23,19,16,8,0.026,0.018,0.4,0.003
2023-03-23,20,17,11,0.023,0.018,0.4,0.003
2023-03-23,21,25,15,0.028,0.012,0.4,0.003
2023-03-23,22,18,13,0.027,0.010,0.4,0.003
2023-03-23,23,18,10,0.025,0.009,0.4,0.002
2023-03-23,24,24,9,0.015,0.013,0.4,0.003
2023-03-24,1,32,19,0.013,0.015,0.6,0.002
2023-03-24,2,48,38,0.018,0.012,0.8,0.002
2023-03-24,3,79,59,0.018,0.011,0.8,0.003
2023-03-24,4,80,61,0.017,0.011,0.9,0.002
2023-03-24,5,82,58,0.022,0.010,0.9,0.002
2023-03-24,6,82,47,0.023,0.012,0.9,0.002
2023-03-24,7,92,53,0.042,0.005,0.4,0.002
2023-03-24,8,122,31,0.045,0.005,0.4,0.002
2023-03-24,9,164,38,0.047,0.005,0.4,0.002
2023-03-24,10,167,35,0.050,0.004,0.3,0.002
2023-03-24,11,152,24,0.051,0.004,0.3,0.002
2023-03-24,12,153,32,0.050,0.003,0.3,0.002
2023-03-24,13,175,31,0.051,0.003,0.3,0.002
2023-03-24,14,189,28,0.050,0.004,0.3,0.002
2023-03-24,15,190,32,0.049,0.004,0.3,0.002
2023-03-24,16,174,30,0.048,0.004,0.3,0.002
2023-03-24,17,158,27,0.048,0.005,0.3,0.002
2023-03-24,18,140,24,0.048,0.005,0.3,0.002
2023-03-24,19,127,19,0.048,0.005,0.3,0.002
2023-03-24,20,116,14,0.049,0.004,0.3,0.002
2023-03-24,21,111,15,0.049,0.004,0.3,0.002
2023-03-24,22,104,19,0.049,0.003,0.3,0.002
2023-03-24,23,91,16,0.049,0.003,0.3,0.002
2023-03-24,24,88,16,0.047,0.003,0.3,0.002
2023-03-25,1,88,13,0.047,0.002,0.3,0.002
2023-03-25,2,90,14,0.045,0.003,0.3,0.002
2023-03-25,3,85,17,0.044,0.002,0.3,0.002
2023-03-25,4,93,12,0.043,0.003,0.3,0.002
2023-03-25,5,93,14,0.043,0.003,0.3,0.002
2023-03-25,6,96,13,0.041,0.003,0.3,0.002
2023-03-25,7,95,16,0.038,0.006,0.3,0.002
2023-03-25,8,98,13,0.037,0.006,0.3,0.002
2023-03-25,9,101,14,0.041,0.005,0.3,0.002
2023-03-25,10,112,19,0.044,0.004,0.3,0.002
2023-03-25,11,142,18,0.044,0.005,0.3,0.002
2023-03-25,12,141,17,0.044,0.005,0.3,0.002
2023-03-25,13,132,18,0.046,0.004,0.4,0.002
2023-03-25,14,131,18,0.046,0.004,0.4,0.002
2023-03-25,15,139,20,0.047,0.004,0.4,0.002
2023-03-25,16,136,20,0.046,0.005,0.4,0.003
2023-03-25,17,136,21,0.046,0.005,0.4,0.003
2023-03-25,18,115,25,0.045,0.004,0.4,0.003
2023-03-25,19,101,17,0.043,0.004,0.3,0.003
2023-03-25,20,93,15,0.041,0.005,0.3,0.003
2023-03-25,21,84,15,0.042,0.004,0.3,0.002
2023-03-25,22,86,16,0.039,0.004,0.3,0.002
2023-03-25,23,85,20,0.041,0.003,0.3,0.002
2023-03-25,24,89,15,0.041,0.003,0.3,0.002
2023-03-26,1,94,17,0.041,0.003,0.3,0.002
2023-03-26,2,103,15,0.037,0.003,0.4,0.002
2023-03-26,3,103,16,0.034,0.004,0.4,0.003
2023-03-26,4,102,18,0.024,0.006,0.4,0.002
2023-03-26,5,89,18,0.021,0.006,0.4,0.002
2023-03-26,6,91,20,0.019,0.006,0.4,0.002
2023-03-26,7,86,21,0.016,0.009,0.4,0.003
2023-03-26,8,87,18,0.020,0.009,0.4,0.003
2023-03-26,9,95,25,0.025,0.009,0.4,0.003
2023-03-26,10,111,31,0.034,0.006,0.4,0.004
2023-03-26,11,111,25,0.034,0.006,0.5,0.004
2023-03-26,12,113,24,0.037,0.006,0.4,0.003
2023-03-26,13,113,32,0.043,0.004,0.4,0.003
2023-03-26,14,103,27,0.047,0.004,0.4,0.003
2023-03-26,15,85,21,0.050,0.004,0.4,0.003
2023-03-26,16,74,19,0.054,0.004,0.3,0.002
2023-03-26,17,78,21,0.055,0.003,0.3,0.003
2023-03-26,18,67,18,0.061,0.003,0.4,0.003
2023-03-26,19,69,25,0.045,0.006,0.4,0.003
2023-03-26,20,96,20,0.043,0.005,0.4,0.003
2023-03-26,21,93,23,0.040,0.005,0.4,0.003
2023-03-26,22,84,19,0.037,0.005,0.4,0.003
2023-03-26,23,83,24,0.030,0.005,0.4,0.002
2023-03-26,24,76,20,0.029,0.005,0.4,0.002
2023-03-27,1,58,13,0.035,0.003,0.3,0.003
2023-03-27,2,22,7,0.034,0.003,0.3,0.003
2023-03-27,3,20,6,0.033,0.003,0.3,0.003
2023-03-27,4,17,7,0.031,0.004,0.3,0.003
2023-03-27,5,26,9,0.025,0.008,0.3,0.003
2023-03-27,6,23,9,0.027,0.006,0.3,0.003
2023-03-27,7,25,7,0.024,0.010,0.3,0.003
2023-03-27,8,25,8,0.025,0.011,0.3,0.003
2023-03-27,9,30,6,0.025,0.015,0.4,0.003
2023-03-27,10,33,13,0.040,0.008,0.4,0.004
2023-03-27,11,33,10,0.045,0.007,0.4,0.004
2023-03-27,12,31,11,0.045,0.007,0.4,0.003
2023-03-27,13,33,12,0.049,0.008,0.3,0.003
2023-03-27,14,31,12,0.052,0.007,0.3,0.003
2023-03-27,15,31,12,0.054,0.006,0.3,0.003
2023-03-27,16,45,11,0.056,0.006,0.3,0.003
2023-03-27,17,38,14,0.057,0.005,0.3,0.003
2023-03-27,18,51,17,0.056,0.005,0.3,0.003
2023-03-27,19,50,12,0.049,0.007,0.3,0.003
2023-03-27,20,45,15,0.045,0.006,0.3,0.003
2023-03-27,21,37,7,0.040,0.010,0.4,0.003
2023-03-27,22,39,17,0.041,0.007,0.4,0.003
2023-03-27,23,41,12,0.041,0.006,0.4,0.003
2023-03-27,24,40,13,0.030,0.010,0.4,0.003
2023-03-28,1,43,13,0.022,0.014,0.4,0.003
2023-03-28,2,48,17,0.022,0.015,0.4,0.002
2023-03-28,3,47,16,0.023,0.014,0.4,0.002
2023-03-28,4,35,16,0.023,0.010,0.4,0.002
2023-03-28,5,43,18,0.021,0.012,0.4,0.002
2023-03-28,6,40,13,0.009,0.018,0.4,0.002
2023-03-28,7,39,15,0.007,0.020,0.5,0.002
2023-03-28,8,52,25,0.009,0.016,0.5,0.002
2023-03-28,9,54,29,0.014,0.019,0.5,0.003
2023-03-28,10,64,33,0.023,0.021,0.5,0.003
2023-03-28,11,70,35,0.032,0.022,0.5,0.003
2023-03-28,12,68,27,0.051,0.013,0.4,0.003
2023-03-28,13,55,29,0.061,0.007,0.4,0.003
2023-03-28,14,68,23,0.063,0.010,0.4,0.003
2023-03-28,15,79,30,0.073,0.007,0.4,0.003
2023-03-28,16,82,29,0.072,0.006,0.4,0.002
2023-03-28,17,73,24,0.071,0.006,0.4,0.002
2023-03-28,18,68,26,0.070,0.007,0.4,0.002
2023-03-28,19,66,27,0.062,0.009,0.4,0.002
2023-03-28,20,62,21,0.061,0.007,0.4,0.002
2023-03-28,21,87,40,0.056,0.011,0.5,0.002
2023-03-28,22,109,48,0.040,0.020,0.5,0.002
2023-03-28,23,112,49,0.050,0.010,0.5,0.002
2023-03-28,24,110,50,0.044,0.010,0.5,0.002
2023-03-29,1,105,53,0.039,0.012,0.5,0.002
2023-03-29,2,111,55,0.038,0.012,0.5,0.002
2023-03-29,3,109,61,0.030,0.013,0.5,0.002
2023-03-29,4,108,61,0.021,0.016,0.5,0.002
2023-03-29,5,102,57,0.015,0.020,0.5,0.002
2023-03-29,6,98,52,0.010,0.022,0.5,0.002
2023-03-29,7,95,52,0.006,0.024,0.6,0.002
2023-03-29,8,103,53,0.009,0.021,0.6,0.002
2023-03-29,9,111,63,0.016,0.024,0.6,0.003
2023-03-29,10,110,62,0.025,0.026,0.6,0.003
2023-03-29,11,128,67,0.055,0.018,0.5,0.003
2023-03-29,12,136,67,0.070,0.010,0.4,0.003
2023-03-29,13,100,48,,,,
2023-03-29,14,100,48,,,,
2023-03-29,15,102,52,0.065,0.012,0.4,0.003
2023-03-29,16,101,45,0.072,0.011,0.4,0.003
2023-03-29,17,90,41,0.071,0.008,0.4,0.003
2023-03-29,18,64,24,0.067,0.007,0.3,0.003
2023-03-29,19,51,16,0.061,0.006,0.3,0.002
2023-03-29,20,44,14,0.053,0.007,0.4,0.002
2023-03-29,21,48,19,0.056,0.011,0.4,0.003
2023-03-29,22,77,41,0.058,0.011,0.5,0.003
2023-03-29,23,93,48,0.049,0.008,0.4,0.002
2023-03-29,24,54,22,0.038,0.012,0.5,0.002
2023-03-30,1,75,43,0.038,0.011,0.5,0.002
2023-03-30,2,72,36,0.030,0.014,0.5,0.002
2023-03-30,3,79,45,0.021,0.019,0.6,0.002
2023-03-30,4,94,58,0.019,0.017,0.6,0.002
2023-03-30,5,90,59,0.021,0.015,0.5,0.002
2023-03-30,6,82,50,0.010,0.022,0.5,0.002
2023-03-30,7,96,57,0.009,0.023,0.6,0.002
2023-03-30,8,90,57,0.009,0.021,0.6,0.002
2023-03-30,9,101,59,0.013,0.026,0.6,0.002
2023-03-30,10,111,67,0.026,0.030,0.5,0.003
2023-03-30,11,111,62,0.042,0.027,0.5,0.003
2023-03-30,12,104,59,0.052,0.021,0.4,0.003
2023-03-30,13,84,35,0.060,0.016,0.4,0.003
2023-03-30,14,66,31,0.065,0.020,0.4,0.003
2023-03-30,15,94,42,0.081,0.011,0.4,0.003
2023-03-30,16,82,33,0.079,0.008,0.4,0.003
2023-03-30,17,65,25,0.076,0.007,0.3,0.002
2023-03-30,18,59,16,0.073,0.006,0.3,0.002
2023-03-30,19,53,15,0.063,0.009,0.3,0.002
2023-03-30,20,48,16,0.058,0.015,0.4,0.002
2023-03-30,21,65,27,0.056,0.015,0.4,0.003
2023-03-30,22,73,30,0.055,0.016,0.4,0.002
2023-03-30,23,81,36,0.056,0.018,0.5,0.003
2023-03-30,24,98,49,0.052,0.013,0.5,0.003
2023-03-31,1,83,45,0.045,0.016,0.5,0.003
2023-03-31,2,82,44,0.037,0.020,0.5,0.002
2023-03-31,3,87,47,0.027,0.019,0.5,0.003
2023-03-31,4,82,47,0.026,0.016,0.5,0.003
2023-03-31,5,67,43,0.042,0.008,0.4,0.003
2023-03-31,6,58,30,0.030,0.015,0.5,0.003
2023-03-31,7,57,33,0.024,0.021,0.4,0.003
2023-03-31,8,61,32,0.012,0.026,0.5,0.003
2023-03-31,9,77,43,0.021,0.031,0.5,0.003
2023-03-31,10,91,48,0.035,0.029,0.5,0.004
2023-03-31,11,84,46,0.048,0.018,0.4,0.003
2023-03-31,12,55,30,0.060,0.012,0.4,0.003
2023-03-31,13,48,19,0.079,0.006,0.3,0.003
2023-03-31,14,52,25,0.083,0.005,0.3,0.003
2023-03-31,15,52,24,0.082,0.006,0.3,0.003
2023-03-31,16,48,23,0.083,0.007,0.3,0.003
2023-03-31,17,58,19,0.086,0.009,0.4,0.004
2023-03-31,18,77,33,0.084,0.009,0.4,0.004
2023-03-31,19,90,33,0.083,0.007,0.4,0.004
2023-03-31,20,83,32,0.080,0.006,0.5,0.004
2023-03-31,21,84,35,0.078,0.006,0.5,0.004
2023-03-31,22,77,37,0.078,0.005,0.5,0.003
2023-03-31,23,69,35,0.072,0.004,0.5,0.003
2023-03-31,24,65,30,0.068,0.004,0.5,0.003
2023-04-01,1,60,32,0.047,0.010,0.5,0.003
2023-04-01,2,69,41,0.045,0.009,0.5,0.003
2023-04-01,3,63,38,0.033,0.012,0.5,0.002
2023-04-01,4,65,41,0.035,0.010,0.5,0.002
2023-04-01,5,67,38,0.025,0.013,0.5,0.002
2023-04-01,6,61,41,0.023,0.014,0.5,0.002
2023-04-01,7,66,38,0.018,0.016,0.5,0.002
2023-04-01,8,66,38,0.018,0.019,0.5,0.003
2023-04-01,9,78,47,0.026,0.016,0.5,0.003
2023-04-01,10,78,44,0.043,0.012,0.5,0.003
2023-04-01,11,82,46,0.067,0.008,0.5,0.003
2023-04-01,12,73,33,0.077,0.005,0.4,0.003
2023-04-01,13,71,32,0.078,0.004,0.4,0.003
2023-04-01,14,60,23,0.079,0.004,0.4,0.003
2023-04-01,15,62,23,0.079,0.004,0.4,0.003
2023-04-01,16,60,27,0.079,0.004,0.4,0.003
2023-04-01,17,60,22,0.081,0.004,0.4,0.004
2023-04-01,18,56,19,0.083,0.005,0.5,0.004
2023-04-01,19,71,31,0.077,0.006,0.4,0.003
2023-04-01,20,65,31,0.074,0.006,0.5,0.003
2023-04-01,21,68,33,0.066,0.006,0.5,0.004
2023-04-01,22,65,33,0.066,0.004,0.5,0.003
2023-04-01,23,60,30,0.067,0.003,0.4,0.003
2023-04-01,24,49,23,0.066,0.003,0.4,0.003
2023-04-02,1,49,23,0.061,0.003,0.4,0.003
2023-04-02,2,47,24,0.062,0.002,0.3,0.002
2023-04-02,3,36,19,0.063,0.002,0.3,0.003
2023-04-02,4,33,22,0.056,0.003,0.4,0.003
2023-04-02,5,37,22,0.036,0.006,0.4,0.002
2023-04-02,6,45,30,0.032,0.006,0.4,0.002
2023-04-02,7,39,24,0.031,0.009,0.4,0.002
2023-04-02,8,41,22,0.029,0.010,0.4,0.002
2023-04-02,9,51,33,0.036,0.011,0.4,0.003
2023-04-02,10,,,,,,
2023-04-02,11,37,18,0.060,0.002,0.3,0.003
2023-04-02,12,29,11,0.062,0.002,0.3,0.003
2023-04-02,13,39,12,0.071,0.003,0.4,0.003
2023-04-02,14,53,21,0.071,0.003,0.4,0.003
2023-04-02,15,53,22,0.071,0.003,0.4,0.003
2023-04-02,16,42,19,0.073,0.003,0.4,0.003
2023-04-02,17,48,21,0.074,0.004,0.4,0.003
2023-04-02,18,47,31,0.074,0.004,0.4,0.003
2023-04-02,19,45,30,0.067,0.005,0.4,0.003
2023-04-02,20,44,23,0.063,0.004,0.4,0.003
2023-04-02,21,40,19,0.059,0.005,0.4,0.003
2023-04-02,22,31,19,0.055,0.006,0.4,0.003
2023-04-02,23,36,24,0.052,0.006,0.4,0.002
2023-04-02,24,36,21,0.047,0.008,0.4,0.002
2023-04-03,1,46,25,0.045,0.007,0.4,0.003
2023-04-03,2,37,20,0.042,0.007,0.4,0.002
2023-04-03,3,39,26,0.049,0.004,0.4,0.002
2023-04-03,4,34,24,0.041,0.007,0.4,0.003
2023-04-03,5,33,24,0.053,0.003,0.4,0.002
2023-04-03,6,33,24,0.048,0.005,0.4,0.002
2023-04-03,7,31,21,0.023,0.020,0.4,0.002
2023-04-03,8,45,27,0.024,0.023,0.4,0.003
2023-04-03,9,53,28,0.048,0.010,0.4,0.003
2023-04-03,10,46,21,0.060,0.004,0.3,0.003
2023-04-03,11,40,16,0.065,0.004,0.3,0.003
2023-04-03,12,34,16,0.066,0.003,0.3,0.003
2023-04-03,13,33,16,0.068,0.003,0.3,0.003
2023-04-03,14,37,14,0.068,0.003,0.3,0.003
2023-04-03,15,38,15,0.066,0.003,0.3,0.003
2023-04-03,16,29,11,0.063,0.004,0.4,0.003
2023-04-03,17,32,12,0.060,0.004,0.3,0.003
2023-04-03,18,25,8,0.058,0.005,0.3,0.003
2023-04-03,19,20,9,0.054,0.007,0.3,0.003
2023-04-03,20,17,7,0.050,0.006,0.3,0.003
2023-04-03,21,20,6,0.049,0.006,0.3,0.003
2023-04-03,22,18,9,0.052,0.004,0.3,0.003
2023-04-03,23,17,8,0.051,0.004,0.3,0.003
2023-04-03,24,17,12,0.051,0.003,0.3,0.002
2023-04-04,1,14,7,0.051,0.003,0.3,0.003
2023-04-04,2,16,2,0.053,0.002,0.3,0.003
2023-04-04,3,15,4,0.053,0.003,0.3,0.003
2023-04-04,4,21,5,0.054,0.002,0.3,0.003
2023-04-04,5,15,3,0.053,0.003,0.3,0.003
2023-04-04,6,17,6,0.052,0.003,0.3,0.003
2023-04-04,7,15,5,0.040,0.011,0.4,0.003
2023-04-04,8,17,6,0.019,0.024,0.4,0.003
2023-04-04,9,38,11,0.049,0.007,0.3,0.003
2023-04-04,10,25,11,0.052,0.005,0.3,0.003
2023-04-04,11,18,8,0.049,0.007,0.3,0.003
2023-04-04,12,24,11,0.054,0.007,0.3,0.003
2023-04-04,13,23,7,0.060,0.005,0.3,0.003
2023-04-04,14,28,7,0.063,0.005,0.3,0.003
2023-04-04,15,25,13,0.066,0.005,0.3,0.003
2023-04-04,16,28,14,0.068,0.006,0.3,0.003
2023-04-04,17,30,14,0.064,0.011,0.3,0.005
2023-04-04,18,48,19,0.060,0.006,0.3,0.006
2023-04-04,19,40,17,0.056,0.007,0.3,0.004
2023-04-04,20,31,13,0.053,0.008,0.3,0.003
2023-04-04,21,30,16,0.046,0.010,0.3,0.003
2023-04-04,22,34,14,0.042,0.006,0.3,0.003
2023-04-04,23,30,19,0.042,0.005,0.3,0.003
2023-04-04,24,21,16,0.040,0.005,0.3,0.003
2023-04-05,1,26,17,0.042,0.004,0.3,0.002
2023-04-05,2,24,13,0.038,0.004,0.3,0.003
2023-04-05,3,26,11,0.037,0.003,0.3,0.003
2023-04-05,4,23,12,0.039,0.003,0.3,0.003
2023-04-05,5,24,12,0.039,0.003,0.3,0.002
2023-04-05,6,26,17,0.036,0.003,0.3,0.003
2023-04-05,7,22,12,0.040,0.008,0.3,0.003
2023-04-05,8,27,13,0.046,0.006,0.3,0.003
2023-04-05,9,27,10,0.041,0.010,0.3,0.003
2023-04-05,10,20,12,0.042,0.009,0.3,0.003
2023-04-05,11,13,7,0.044,0.006,0.3,0.003
2023-04-05,12,10,4,0.042,0.007,0.3,0.003
2023-04-05,13,10,3,0.037,0.010,0.3,0.003
2023-04-05,14,11,4,0.042,0.008,0.3,0.003
2023-04-05,15,10,3,0.043,0.008,0.3,0.002
2023-04-05,16,9,1,0.036,0.012,0.3,0.003
2023-04-05,17,10,1,0.040,0.007,0.3,0.002
2023-04-05,18,8,1,0.033,0.012,0.3,0.002
2023-04-05,19,8,1,0.040,0.007,0.3,0.002
2023-04-05,20,10,1,0.037,0.009,0.3,0.002
2023-04-05,21,13,1,0.041,0.006,0.4,0.002
2023-04-05,22,13,2,0.042,0.005,0.4,0.002
2023-04-05,23,19,10,0.041,0.005,0.4,0.002
2023-04-05,24,15,8,0.042,0.004,0.4,0.002
2023-04-06,1,20,6,0.041,0.004,0.5,0.002
2023-04-06,2,22,10,0.041,0.004,0.5,0.002
2023-04-06,3,18,12,0.042,0.003,0.5,0.002
2023-04-06,4,16,10,0.047,0.003,0.4,0.002
2023-04-06,5,15,9,0.049,0.003,0.4,0.002
2023-04-06,6,18,13,0.048,0.003,0.4,0.003
2023-04-06,7,23,17,0.043,0.006,0.4,0.003
2023-04-06,8,26,18,0.047,0.006,0.4,0.003
2023-04-06,9,18,10,0.045,0.008,0.4,0.003
2023-04-06,10,18,9,0.047,0.006,0.4,0.003
2023-04-06,11,13,6,0.050,0.005,0.4,0.003
2023-04-06,12,16,5,0.052,0.005,0.4,0.003
2023-04-06,13,14,3,0.056,0.005,0.4,0.003
2023-04-06,14,11,4,0.054,0.004,0.4,0.003
2023-04-06,15,16,6,0.050,0.004,0.4,0.003
2023-04-06,16,18,4,0.054,0.004,0.4,0.002
2023-04-06,17,18,7,0.053,0.004,0.4,0.003
